year,quarter,data_subject_type,data_type,decision_taken,incident_category,incident_type,no_data_subjects_affected,time_taken_to_report
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Unauthorised access,100 to 1k,Less than 24 hours
2025,Qtr 2,Unknown,Unknown,Informal Action Taken,Non Cyber,Unauthorised access,10 to 99,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,More than 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Employees,Basic personal identifiers,Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Data revealing racial or ethnic origin, Health data, Sex life data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,"Customers or prospective customers, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Economic and financial data, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Criminal convictions or offences, Data revealing racial or ethnic origin, Health data, Political opinions, Religious or philosophical beliefs, Sex life data, Sexual orientation data",No Further Action,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Data revealing racial or ethnic origin, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of device containing personal data,1 to 9,More than 1 week
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",No Further Action,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,24 hours to 72 hours
2025,Qtr 2,"Employees, Patients","Basic personal identifiers, Economic and financial data, Health data, Identification data",No Further Action,Cyber,Other cyber incident,10 to 99,24 hours to 72 hours
2025,Qtr 2,Patients,Health data,Investigation Pursued,Non Cyber,Hardware/software misconfiguration,1k to 10k,More than 1 week
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Users,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,"Patients, Users","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2025,Qtr 2,Patients,Unknown,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,10 to 99,Less than 24 hours
2025,Qtr 2,"Employees, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,Unknown,Less than 24 hours
2025,Qtr 2,Unknown,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Economic and financial data, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,72 hours to 1 week
2025,Qtr 2,Users,Basic personal identifiers,Informal Action Taken,Cyber,Unauthorised access,1k to 10k,Less than 24 hours
2025,Qtr 2,Customers or prospective customers,Health data,Informal Action Taken,Non Cyber,Failure to redact,1 to 9,72 hours to 1 week
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Users,Health data,Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to redact,1 to 9,72 hours to 1 week
2025,Qtr 2,Unknown,"Basic personal identifiers, Health data, Sex life data",Informal Action Taken,Non Cyber,Failure to use bcc,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,Unknown,Investigation Pursued,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,"Children, Patients",Basic personal identifiers,Informal Action Taken,Non Cyber,Incorrect disposal of paperwork,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Incorrect disposal of paperwork,100 to 1k,24 hours to 72 hours
2025,Qtr 2,Patients,Genetic or biometric data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2025,Qtr 2,"Children, Patients, Vulnerable adults","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Hardware/software misconfiguration,Unknown,24 hours to 72 hours
2025,Qtr 2,Unknown,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,10 to 99,72 hours to 1 week
2025,Qtr 2,"Patients, Vulnerable adults",Basic personal identifiers,Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to use bcc,100 to 1k,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,10 to 99,More than 1 week
2025,Qtr 2,Vulnerable adults,Unknown,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,10 to 99,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Data revealing racial or ethnic origin, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Incorrect disposal of paperwork,Unknown,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Children,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Unknown,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to redact,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,"Customers or prospective customers, Vulnerable adults",Basic personal identifiers,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Unknown,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,"Children, Patients, Vulnerable adults","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Unknown,Unknown,No Further Action,Cyber,Unauthorised access,Unknown,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data, Sex life data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,10 to 99,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,100 to 1k,Less than 24 hours
2025,Qtr 2,Vulnerable adults,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Criminal convictions or offences,No Further Action,Non Cyber,Other non-cyber incident,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Investigation Pursued,Non Cyber,Other non-cyber incident,100 to 1k,More than 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Unknown,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Subscribers,Unknown,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,"Employees, Patients","Basic personal identifiers, Health data, Identification data, Official documents",Informal Action Taken,Cyber,Phishing,Unknown,More than 1 week
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to redact,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to redact,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to redact,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,Unknown,Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,Less than 24 hours
2025,Qtr 2,"Patients, Vulnerable adults","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Employees,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,72 hours to 1 week
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,More than 1 week
2025,Qtr 2,Vulnerable adults,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Unknown,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data, Sex life data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data, Political opinions",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,10 to 99,24 hours to 72 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,More than 1 week
2025,Qtr 2,"Children, Patients",Health data,Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,100 to 1k,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Data revealing racial or ethnic origin, Economic and financial data, Sexual orientation data",Informal Action Taken,Non Cyber,Hardware/software misconfiguration,1 to 9,72 hours to 1 week
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to use bcc,100 to 1k,24 hours to 72 hours
2025,Qtr 2,Patients,Unknown,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Unknown,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,72 hours to 1 week
2025,Qtr 2,Unknown,Health data,Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,72 hours to 1 week
2025,Qtr 2,Employees,Unknown,Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data, Official documents",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Vulnerable adults,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,10 to 99,24 hours to 72 hours
2025,Qtr 2,Customers or prospective customers,Unknown,Informal Action Taken,Cyber,Phishing,100 to 1k,72 hours to 1 week
2025,Qtr 2,Students,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to redact,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Not Provided,1 to 9,More than 1 week
2025,Qtr 2,Employees,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to redact,1 to 9,More than 1 week
2025,Qtr 2,"Employees, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data, Location data",Informal Action Taken,Non Cyber,Other non-cyber incident,10 to 99,24 hours to 72 hours
2025,Qtr 2,"Patients, Vulnerable adults","Basic personal identifiers, Economic and financial data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2025,Qtr 2,"Employees, Patients","Basic personal identifiers, Health data",Informal Action Taken,Cyber,Brute Force,10 to 99,24 hours to 72 hours
2025,Qtr 2,Unknown,Health data,Informal Action Taken,Non Cyber,Failure to redact,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Cyber,Other cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to use bcc,1 to 9,24 hours to 72 hours
2025,Qtr 2,Unknown,Unknown,Informal Action Taken,Non Cyber,Hardware/software misconfiguration,Unknown,More than 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2025,Qtr 2,Unknown,Unknown,Informal Action Taken,Non Cyber,Failure to redact,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2025,Qtr 2,Patients,Unknown,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2025,Qtr 2,"Customers or prospective customers, Patients",Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to use bcc,10 to 99,Less than 24 hours
2025,Qtr 2,Children,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Employees,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Hardware/software misconfiguration,100 to 1k,24 hours to 72 hours
2025,Qtr 2,"Patients, Vulnerable adults","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2025,Qtr 2,Unknown,Unknown,Informal Action Taken,Non Cyber,Other non-cyber incident,Unknown,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,72 hours to 1 week
2025,Qtr 2,"Children, Patients",Unknown,Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,More than 1 week
2025,Qtr 2,"Employees, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,"Patients, Vulnerable adults","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,10 to 99,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,"Customers or prospective customers, Employees, Users",Unknown,Informal Action Taken,Cyber,Phishing,100 to 1k,72 hours to 1 week
2025,Qtr 2,Patients,Unknown,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Unknown,Unknown,Informal Action Taken,Cyber,Other cyber incident,Unknown,More than 1 week
2025,Qtr 2,Employees,Basic personal identifiers,Informal Action Taken,Cyber,Other cyber incident,1k to 10k,24 hours to 72 hours
2025,Qtr 2,Employees,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Hardware/software misconfiguration,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,10 to 99,More than 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Data revealing racial or ethnic origin, Official documents",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2025,Qtr 2,"Employees, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,More than 1 week
2025,Qtr 2,"Employees, Students","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,100 to 1k,More than 1 week
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to use bcc,Unknown,Less than 24 hours
2025,Qtr 2,Patients,Unknown,Informal Action Taken,Non Cyber,Unauthorised access,10 to 99,24 hours to 72 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,Less than 24 hours
2025,Qtr 2,"Children, Patients","Basic personal identifiers, Data revealing racial or ethnic origin, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data, Sex life data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,Customers or prospective customers,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2025,Qtr 2,Employees,Health data,Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,More than 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2025,Qtr 2,"Employees, Patients",Basic personal identifiers,Informal Action Taken,Cyber,Phishing,100 to 1k,Less than 24 hours
2025,Qtr 2,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,Less than 24 hours
2025,Qtr 2,Employees,"Basic personal identifiers, Data revealing racial or ethnic origin, Sexual orientation data",Informal Action Taken,Non Cyber,Unauthorised access,10 to 99,More than 1 week
2025,Qtr 2,"Employees, Patients",Health data,Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Unknown,No Further Action,Non Cyber,Hardware/software misconfiguration,1 to 9,More than 1 week
2025,Qtr 2,"Children, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,More than 1 week
2025,Qtr 2,Employees,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,Less than 24 hours
2025,Qtr 2,"Children, Customers or prospective customers, Vulnerable adults",Basic personal identifiers,Informal Action Taken,Cyber,Phishing,100 to 1k,Less than 24 hours
2025,Qtr 2,Users,"Basic personal identifiers, Data revealing racial or ethnic origin",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2025,Qtr 2,Patients,Basic personal identifiers,Informal Action Taken,Cyber,Phishing,100 to 1k,24 hours to 72 hours
2025,Qtr 2,"Children, Customers or prospective customers, Employees, Patients, Users, Vulnerable adults","Basic personal identifiers, Health data, Location data",Informal Action Taken,Cyber,Phishing,10 to 99,24 hours to 72 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",No Further Action,Non Cyber,Hardware/software misconfiguration,1 to 9,More than 1 week
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,Less than 24 hours
2025,Qtr 2,Employees,"Basic personal identifiers, Economic and financial data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,10 to 99,24 hours to 72 hours
2025,Qtr 2,Customers or prospective customers,Basic personal identifiers,Informal Action Taken,Cyber,Phishing,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,Health data,Informal Action Taken,Non Cyber,Hardware/software misconfiguration,100 to 1k,Less than 24 hours
2025,Qtr 2,Employees,"Basic personal identifiers, Economic and financial data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,Less than 24 hours
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to redact,1 to 9,72 hours to 1 week
2025,Qtr 2,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Incorrect disposal of paperwork,10 to 99,24 hours to 72 hours
2025,Qtr 2,"Children, Customers or prospective customers","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
